"t","T","alpha","beta","dbeta_dt","dalpha_dt","sign_beta"
109900,49.47,0.7355,-0.00620000000000005,2.84494650060196e-18,0.00012,-1
109950,49.16,0.7415,-0.0061999999999999,-2.84494650060196e-18,0.000113999999999999,-1
110000,48.85,0.7472,-0.00620000000000005,4.00000000000206e-06,0.000108000000000001,-1
110050,48.54,0.7526,-0.00599999999999994,3.9999999999992e-06,0.000104,-1
110100,48.24,0.7578,-0.00579999999999998,-2.84494650060196e-18,1e-04,-1
110150,47.95,0.7628,-0.00580000000000013,4.0000000000049e-06,9.80000000000003e-05,-1
110200,47.66,0.7677,-0.00559999999999988,3.99999999999635e-06,9.59999999999983e-05,-1
110250,47.38,0.7725,-0.00540000000000006,4.00000000000206e-06,9.40000000000008e-05,-1
110300,47.11,0.7772,-0.00519999999999996,3.9999999999992e-06,9.60000000000005e-05,-1
110350,46.85,0.782,-0.005,0,9.39999999999985e-05,-1
110400,46.6,0.7867,-0.005,0,9.40000000000008e-05,-1
110450,46.35,0.7914,-0.005,7.99999999999841e-06,9.40000000000008e-05,-1
110500,46.1,0.7961,-0.00460000000000008,-3.99999999999637e-06,9.39999999999985e-05,-1
110550,45.87,0.8008,-0.0047999999999999,3.99999999999637e-06,9.40000000000008e-05,-1
110600,45.63,0.8055,-0.00460000000000008,-3.9999999999992e-06,9.60000000000005e-05,-1
110650,45.4,0.8103,-0.00480000000000004,4.00000000000204e-06,9.39999999999985e-05,-1
110700,45.16,0.815,-0.00459999999999994,0,9.40000000000008e-05,-1
110750,44.93,0.8197,-0.00459999999999994,-2.84494650060196e-18,9.40000000000008e-05,-1
110800,44.7,0.8244,-0.00460000000000008,2.84494650060196e-18,9.19999999999988e-05,-1
110850,44.47,0.829,-0.00459999999999994,-2.84494650060196e-18,9.2000000000001e-05,-1
110900,44.24,0.8336,-0.00460000000000008,2.84494650060196e-18,8.9999999999999e-05,-1
110950,44.01,0.8381,-0.00459999999999994,3.99999999999921e-06,8.80000000000014e-05,-1
111000,43.78,0.8425,-0.00439999999999998,-4.00000000000206e-06,8.79999999999992e-05,-1
111050,43.56,0.8469,-0.00460000000000008,2.84494650060196e-18,8.59999999999994e-05,-1
111100,43.33,0.8512,-0.00459999999999994,3.99999999999921e-06,8.40000000000019e-05,-1
111150,43.1,0.8554,-0.00439999999999998,-4.00000000000206e-06,8.39999999999996e-05,-1
111200,42.88,0.8596,-0.00460000000000008,4.00000000000206e-06,8.19999999999999e-05,-1
111250,42.65,0.8637,-0.00439999999999998,0,8.19999999999999e-05,-1
111300,42.43,0.8678,-0.00439999999999998,-4.00000000000206e-06,8.00000000000001e-05,-1
111350,42.21,0.8718,-0.00460000000000008,4.00000000000206e-06,7.80000000000003e-05,-1
111400,41.98,0.8757,-0.00439999999999998,0,7.80000000000003e-05,-1
111450,41.76,0.8796,-0.00439999999999998,-3.99999999999921e-06,7.59999999999983e-05,-1
111500,41.54,0.8834,-0.00459999999999994,3.99999999999921e-06,7.60000000000005e-05,-1
111550,41.31,0.8872,-0.00439999999999998,-2.84494650060196e-18,7.40000000000007e-05,-1
111600,41.09,0.8909,-0.00440000000000012,2.84494650060196e-18,7.39999999999985e-05,-1
111650,40.87,0.8946,-0.00439999999999998,-3.99999999999921e-06,7.2000000000001e-05,-1
111700,40.65,0.8982,-0.00459999999999994,3.99999999999921e-06,7.03999999999994e-05,-1
111750,40.42,0.90172,-0.00439999999999998,-2.84494650060196e-18,6.94000000000017e-05,-1
111800,40.2,0.90519,-0.00440000000000012,2.84494650060196e-18,6.78000000000001e-05,-1
111850,39.98,0.90858,-0.00439999999999998,-3.99999999999921e-06,6.6799999999998e-05,-1
111900,39.76,0.91192,-0.00459999999999994,3.99999999999921e-06,6.52000000000008e-05,-1
111950,39.53,0.91518,-0.00439999999999998,0,6.39999999999996e-05,-1
112000,39.31,0.91838,-0.00439999999999998,-2.84494650060196e-18,6.26000000000015e-05,-1
112050,39.09,0.92151,-0.00440000000000012,-3.99999999999637e-06,6.13999999999981e-05,-1
112100,38.87,0.92458,-0.00459999999999994,3.99999999999921e-06,6.00000000000001e-05,-1
112150,38.64,0.92758,-0.00439999999999998,0,5.88000000000011e-05,-1
112200,38.42,0.93052,-0.00439999999999998,-4.00000000000206e-06,5.71999999999995e-05,-1
112250,38.2,0.93338,-0.00460000000000008,4.00000000000206e-06,5.57999999999992e-05,-1
112300,37.97,0.93617,-0.00439999999999998,-3.99999999999921e-06,5.44000000000011e-05,-1
112350,37.75,0.93889,-0.00459999999999994,3.99999999999637e-06,5.30000000000008e-05,-1
112400,37.52,0.94154,-0.00440000000000012,2.84494650060196e-18,5.13999999999992e-05,-1
112450,37.3,0.94411,-0.00439999999999998,-3.99999999999921e-06,4.99999999999989e-05,-1
112500,37.08,0.94661,-0.00459999999999994,3.99999999999921e-06,4.86000000000009e-05,-1
112550,36.85,0.94904,-0.00439999999999998,-4.00000000000206e-06,4.69999999999993e-05,-1
112600,36.63,0.95139,-0.00460000000000008,4.00000000000206e-06,4.53999999999999e-05,-1
112650,36.4,0.95366,-0.00439999999999998,-3.99999999999921e-06,4.40000000000018e-05,-1
112700,36.18,0.95586,-0.00459999999999994,3.99999999999637e-06,4.25999999999993e-05,-1
112750,35.95,0.95799,-0.00440000000000012,-3.99999999999637e-06,4.1199999999999e-05,-1
112800,35.73,0.96005,-0.00459999999999994,3.99999999999921e-06,3.96000000000019e-05,-1
112850,35.5,0.96203,-0.00439999999999998,-4.00000000000206e-06,3.83999999999984e-05,-1
112900,35.28,0.96395,-0.00460000000000008,4.00000000000206e-06,3.68000000000013e-05,-1
112950,35.05,0.96579,-0.00439999999999998,-3.99999999999921e-06,3.56000000000001e-05,-1
113000,34.83,0.96757,-0.00459999999999994,3.99999999999921e-06,3.41999999999998e-05,-1
113050,34.6,0.96928,-0.00439999999999998,-4.00000000000206e-06,3.27999999999995e-05,-1
113100,34.38,0.97092,-0.00460000000000008,4.00000000000206e-06,3.13999999999992e-05,-1
113150,34.15,0.97249,-0.00439999999999998,-3.99999999999921e-06,3.00000000000011e-05,-1
113200,33.93,0.97399,-0.00459999999999994,3.99999999999637e-06,2.8999999999999e-05,-1
113250,33.7,0.97544,-0.00440000000000012,-3.99999999999637e-06,2.73999999999996e-05,-1
113300,33.48,0.97681,-0.00459999999999994,3.99999999999921e-06,2.6400000000002e-05,-1
113350,33.25,0.97813,-0.00439999999999998,0,2.49999999999995e-05,-1
113400,33.03,0.97938,-0.00439999999999998,0,2.38000000000005e-05,-1
113450,32.81,0.98057,-0.00439999999999998,-4.00000000000206e-06,2.25999999999993e-05,-1
113500,32.59,0.9817,-0.00460000000000008,4.00000000000206e-06,2.14000000000003e-05,-1
113550,32.36,0.98277,-0.00439999999999998,3.9999999999992e-06,2.05999999999995e-05,-1
113600,32.14,0.9838,-0.00420000000000002,-3.9999999999992e-06,1.91999999999992e-05,-1
113650,31.93,0.98476,-0.00439999999999998,-1.42247325030098e-18,1.84000000000006e-05,-1
113700,31.71,0.98568,-0.00440000000000005,1.42247325030098e-18,1.75999999999998e-05,-1
113750,31.49,0.98656,-0.00439999999999998,0,1.64000000000009e-05,-1
113800,31.27,0.98738,-0.00439999999999998,3.9999999999992e-06,1.56000000000001e-05,-1
113850,31.05,0.98816,-0.00420000000000002,-3.9999999999992e-06,1.47999999999993e-05,-1
113900,30.84,0.9889,-0.00439999999999998,3.9999999999992e-06,1.40000000000007e-05,-1
113950,30.62,0.9896,-0.00420000000000002,-3.9999999999992e-06,1.31999999999999e-05,-1
114000,30.41,0.99026,-0.00439999999999998,3.9999999999992e-06,1.24400000000002e-05,-1
114050,30.19,0.990882,-0.00420000000000002,0,1.17199999999995e-05,-1
114100,29.98,0.991468,-0.00420000000000002,0,1.10399999999999e-05,-1
114150,29.77,0.99202,-0.00420000000000002,1.42247325030098e-18,1.03799999999987e-05,-1
114200,29.56,0.992539,-0.00419999999999995,-1.42247325030098e-18,9.76000000000088e-06,-1
114250,29.35,0.993027,-0.00420000000000002,0,9.14000000000081e-06,-1
114300,29.14,0.993484,-0.00420000000000002,4.00000000000062e-06,8.58000000000025e-06,-1
114350,28.93,0.993913,-0.00399999999999999,-4.00000000000062e-06,8.05999999999862e-06,-1
114400,28.73,0.994316,-0.00420000000000002,4.00000000000062e-06,7.55999999999979e-06,-1
114450,28.52,0.994694,-0.00399999999999999,0,7.12000000000046e-06,-1
114500,28.32,0.99505,-0.00399999999999999,-4.00000000000062e-06,6.68000000000113e-06,-1
114550,28.12,0.995384,-0.00420000000000002,4.00000000000062e-06,6.27999999999851e-06,-1
114600,27.91,0.995698,-0.00399999999999999,0,5.88000000000033e-06,-1
114650,27.71,0.995992,-0.00399999999999999,-1.40512601554121e-18,5.52000000000108e-06,-1
114700,27.51,0.996268,-0.00400000000000006,1.40512601554121e-18,5.15999999999961e-06,-1
114750,27.31,0.996526,-0.00399999999999999,0,4.83999999999929e-06,-1
114800,27.11,0.996768,-0.00399999999999999,0,4.52000000000119e-06,-1
114850,26.91,0.996994,-0.00399999999999999,3.99999999999921e-06,4.21999999999922e-06,-1
114900,26.71,0.997205,-0.00380000000000003,-3.99999999999921e-06,3.94000000000005e-06,-1
114950,26.52,0.997402,-0.00399999999999999,3.99999999999921e-06,3.67999999999924e-06,-1
115000,26.32,0.997586,-0.00380000000000003,1.42247325030098e-18,3.42000000000064e-06,-1
115050,26.13,0.997757,-0.00379999999999995,-1.42247325030098e-18,3.20000000000098e-06,-1
115100,25.94,0.997917,-0.00380000000000003,-3.99999999999921e-06,2.99999999999967e-06,-1
115150,25.75,0.998067,-0.00399999999999999,3.99999999999921e-06,2.78e-06,-1
115200,25.55,0.998206,-0.00380000000000003,1.42247325030098e-18,2.61999999999984e-06,-1
115250,25.36,0.998337,-0.00379999999999995,-1.42247325030098e-18,2.43999999999911e-06,-1
115300,25.17,0.998459,-0.00380000000000003,0,2.2600000000006e-06,-1
115350,24.98,0.998572,-0.00380000000000003,4.00000000000063e-06,2.11999999999879e-06,-1
115400,24.79,0.998678,-0.00359999999999999,-3.9999999999992e-06,1.98000000000143e-06,-1
115450,24.61,0.998777,-0.00379999999999995,3.99999999999778e-06,1.83999999999962e-06,-1
115500,24.42,0.998869,-0.00360000000000007,1.42247325030098e-18,1.67999999999946e-06,-1
115550,24.24,0.998953,-0.00359999999999999,4.00000000000063e-06,1.52200000000047e-06,-1
115600,24.06,0.9990291,-0.00339999999999996,-1.42247325030098e-18,1.37999999999971e-06,-1
115650,23.89,0.9990981,-0.00340000000000003,8.00000000000125e-06,1.24599999999919e-06,-1
115700,23.72,0.9991604,-0.00299999999999997,0,1.12200000000007e-06,-1
115750,23.57,0.9992165,-0.00299999999999997,-1.42247325030098e-18,1.0140000000014e-06,-1
115800,23.42,0.9992672,-0.00300000000000004,8.00000000000125e-06,9.1199999999958e-07,-1
115850,23.27,0.9993128,-0.00259999999999998,0,8.27999999999385e-07,-1
115900,23.14,0.9993542,-0.00259999999999998,-1.42247325030098e-18,7.50000000000473e-07,-1
115950,23.01,0.9993917,-0.00260000000000005,4.00000000000204e-06,6.82000000000738e-07,-1
116000,22.88,0.9994258,-0.00239999999999995,3.99999999999779e-06,6.17999999998897e-07,-1
116050,22.76,0.9994567,-0.00220000000000006,1.42247325030098e-18,5.64000000000675e-07,-1
116100,22.65,0.9994849,-0.00219999999999999,4.00000000000062e-06,5.18000000000463e-07,-1
116150,22.54,0.9995108,-0.00199999999999996,-1.4137996329211e-18,4.7200000000025e-07,-1
116200,22.44,0.9995344,-0.00200000000000003,0,4.35999999999215e-07,-1
116250,22.34,0.9995562,-0.00200000000000003,8.00000000000125e-06,3.97999999999232e-07,-1
116300,22.24,0.9995761,-0.00159999999999997,-4.00000000000063e-06,3.680000000017e-07,-1
116350,22.16,0.9995945,-0.0018,3.9999999999992e-06,3.37999999999727e-07,-1
116400,22.07,0.9996114,-0.00160000000000004,1.42247325030098e-18,3.13999999999037e-07,-1
116450,21.99,0.9996271,-0.00159999999999997,-1.42247325030098e-18,2.91999999999515e-07,-1
116500,21.91,0.9996417,-0.00160000000000004,4.00000000000204e-06,2.7200000000116e-07,-1
116550,21.83,0.9996553,-0.00139999999999993,-1.41813644161104e-18,2.49999999999417e-07,-1
116600,21.76,0.9996678,-0.00140000000000001,0,2.34000000001178e-07,-1
116650,21.69,0.9996795,-0.00140000000000001,3.9999999999992e-06,2.1599999999955e-07,-1
116700,21.62,0.9996903,-0.00120000000000005,1.41813644161104e-18,2.03999999999205e-07,-1
116750,21.56,0.9997005,-0.00119999999999997,0,1.88000000000965e-07,-1
116800,21.5,0.9997099,-0.00119999999999997,-1.41813644161104e-18,1.77999999999567e-07,-1
116850,21.44,0.9997188,-0.00120000000000005,4.00000000000063e-06,1.65999999999222e-07,-1
116900,21.38,0.9997271,-0.00100000000000001,1.41813644161104e-18,1.56000000000045e-07,-1
116950,21.33,0.9997349,-0.000999999999999943,-1.41813644161104e-18,1.46000000000868e-07,-1
117000,21.28,0.9997422,-0.00100000000000001,0,1.37999999998417e-07,-1
117050,21.23,0.9997491,-0.00100000000000001,4.00000000000062e-06,1.30000000000408e-07,-1
117100,21.18,0.9997556,-0.000799999999999983,-4.00000000000062e-06,1.22000000000178e-07,-1
117150,21.14,0.9997617,-0.00100000000000001,4.00000000000062e-06,1.13999999999947e-07,-1
117200,21.09,0.9997674,-0.000799999999999983,0,1.05999999999717e-07,-1
117250,21.05,0.9997727,-0.000799999999999983,-1.42247325030098e-18,1.02000000001823e-07,-1
117300,21.01,0.9997778,-0.000800000000000054,1.42247325030098e-18,9.59999999983197e-08,-1
117350,20.97,0.9997826,-0.000799999999999983,3.9999999999992e-06,9.20000000004251e-08,-1
117400,20.93,0.9997872,-0.000600000000000023,-3.9999999999992e-06,8.60000000013628e-08,-1
117450,20.9,0.9997915,-0.000799999999999983,3.9999999999992e-06,8.19999999990273e-08,-1
117500,20.86,0.9997956,-0.000600000000000023,1.42030484595601e-18,7.79999999989123e-08,-1
117550,20.83,0.9997995,-0.000599999999999952,-1.42030484595601e-18,7.199999999985e-08,-1
117600,20.8,0.9998031,-0.000600000000000023,0,7.00000000009027e-08,-1
117650,20.77,0.9998066,-0.000600000000000023,1.42030484595601e-18,6.39999999996199e-08,-1
117700,20.74,0.9998098,-0.000599999999999952,3.99999999999921e-06,6.20000000006726e-08,-1
117750,20.71,0.9998129,-0.000399999999999991,-4.00000000000062e-06,6.20000000006726e-08,-1
117800,20.69,0.999816,-0.000600000000000023,0,5.59999999993899e-08,-1
117850,20.66,0.9998188,-0.000600000000000023,4.00000000000062e-06,5.40000000004426e-08,-1
117900,20.63,0.9998215,-0.000399999999999991,0,5.19999999992748e-08,-1
117950,20.61,0.9998241,-0.000399999999999991,-4.00000000000062e-06,5.00000000003276e-08,-1
118000,20.59,0.9998266,-0.000600000000000023,4.00000000000062e-06,4.60000000002125e-08,-1
118050,20.56,0.9998289,-0.000399999999999991,0,4.39999999990448e-08,-1
118100,20.54,0.9998311,-0.000399999999999991,0,4.20000000000975e-08,-1
118150,20.52,0.9998332,-0.000399999999999991,0,4.00000000011502e-08,-1
118200,20.5,0.9998352,-0.000399999999999991,0,3.79999999999825e-08,-1
118250,20.48,0.9998371,-0.000399999999999991,3.9999999999992e-06,3.59999999988148e-08,-1
118300,20.46,0.9998389,-0.000200000000000031,-3.9999999999992e-06,3.60000000010352e-08,-1
118350,20.45,0.9998407,-0.000399999999999991,0,3.39999999998675e-08,-1
118400,20.43,0.9998424,-0.000399999999999991,3.9999999999992e-06,3.19999999986997e-08,-1
118450,20.41,0.999844,-0.000200000000000031,-3.9999999999992e-06,3.00000000019729e-08,-1
118500,20.4,0.9998455,-0.000399999999999991,4.00000000000062e-06,2.99999999997524e-08,-1
118550,20.38,0.999847,-0.00019999999999996,-4.00000000000062e-06,2.79999999985847e-08,-1
118600,20.37,0.9998484,-0.000399999999999991,3.9999999999992e-06,2.80000000008052e-08,-1
118650,20.35,0.9998498,-0.000200000000000031,0,2.40000000006901e-08,-1
118700,20.34,0.999851,-0.000200000000000031,-3.9999999999992e-06,2.59999999996374e-08,-1
118750,20.33,0.9998523,-0.000399999999999991,4.00000000000062e-06,2.19999999995224e-08,-1
118800,20.31,0.9998534,-0.00019999999999996,-1.42084694704225e-18,2.40000000006901e-08,-1
118850,20.3,0.9998546,-0.000200000000000031,1.42084694704225e-18,2.19999999995224e-08,-1
118900,20.29,0.9998557,-0.00019999999999996,-1.42084694704225e-18,2.19999999995224e-08,-1
118950,20.28,0.9998568,-0.000200000000000031,-3.9999999999992e-06,2.00000000005751e-08,-1
119000,20.27,0.9998578,-0.000399999999999991,3.9999999999992e-06,2.00000000005751e-08,-1
119050,20.25,0.9998588,-0.000200000000000031,1.42084694704225e-18,1.79999999994074e-08,-1
119100,20.24,0.9998597,-0.00019999999999996,-1.42084694704225e-18,2.00000000005751e-08,-1
119150,20.23,0.9998607,-0.000200000000000031,4.00000000000062e-06,1.59999999982396e-08,-1
119250,20.22,0.9998623,-0.00019999999999996,-1.42084694704225e-18,1.79999999994074e-08,-1
119300,20.21,0.9998632,-0.000200000000000031,1.42084694704225e-18,1.60000000004601e-08,-1
119350,20.2,0.999864,-0.00019999999999996,-1.42084694704225e-18,1.40000000015128e-08,-1
119400,20.19,0.9998647,-0.000200000000000031,1.42084694704225e-18,1.59999999982396e-08,-1
119450,20.18,0.9998655,-0.00019999999999996,-1.42084694704225e-18,1.40000000015128e-08,-1
119500,20.17,0.9998662,-0.000200000000000031,4.00000000000062e-06,1.39999999992924e-08,-1
119600,20.16,0.9998675,-0.000200000000000031,1.42084694704225e-18,1.20000000003451e-08,-1
119650,20.15,0.9998681,-0.00019999999999996,3.9999999999992e-06,1.20000000003451e-08,-1
119750,20.14,0.9998693,-0.000200000000000031,1.42084694704225e-18,1.00000000013978e-08,-1
119800,20.13,0.9998698,-0.00019999999999996,3.9999999999992e-06,1.20000000003451e-08,-1
119900,20.12,0.999871,-0.000200000000000031,1.42084694704225e-18,1.20000000003451e-08,-1
119950,20.11,0.9998716,-0.00019999999999996,3.9999999999992e-06,1.00000000013978e-08,-1
120050,20.1,0.9998727,-0.000200000000000031,0,1.00000000013978e-08,-1
120100,20.09,0.9998732,-0.000200000000000031,4.00000000000062e-06,1.20000000003451e-08,-1
120200,20.08,0.9998743,-0.00019999999999996,3.9999999999992e-06,9.99999999917733e-09,-1
120300,20.07,0.9998752,-0.000200000000000031,4.00000000000062e-06,8.00000000023005e-09,-1
120400,20.06,0.999876,-0.00019999999999996,3.9999999999992e-06,8.00000000023005e-09,-1
120500,20.05,0.9998767,-0.000200000000000031,4.00000000000062e-06,6.00000000128276e-09,-1
120650,20.04,0.9998776,-0.00019999999999996,3.9999999999992e-06,4.00000000011502e-09,-1
120850,20.03,0.9998785,-0.000200000000000031,4.00000000000062e-06,4.00000000011502e-09,-1
121100,20.02,0.9998793,-0.00019999999999996,3.9999999999992e-06,4.00000000011502e-09,-1
121450,20.01,0.9998802,-0.000200000000000031,4.00000000000062e-06,2.00000000116773e-09,-1
121850,20,0.9998811,-0.000200000000000031,4.00000000000062e-06,2.00000000116773e-09,-1
122200,19.99,0.9998819,-0.00019999999999996,3.9999999999992e-06,2.00000000116773e-09,-1
122400,19.98,0.9998826,-0.000200000000000031,4.00000000000062e-06,2.00000000116773e-09,-1
122650,19.97,0.9998833,-0.00019999999999996,3.9999999999992e-06,4.00000000011502e-09,-1
124700,19.96,0.9998842,-0.000200000000000031,4.00000000000062e-06,1.99999999894729e-09,-1
125100,19.95,0.999885,-0.00019999999999996,3.9999999999992e-06,1.99999999894729e-09,-1
127600,19.96,0.9998843,-0.000200000000000031,4.00000000000062e-06,2.00000000116773e-09,-1
128000,19.95,0.999885,-0.00019999999999996,3.9999999999992e-06,1.99999999894729e-09,-1
154350,70.5,0,-0.000200000000000102,4.00000000000205e-06,0,-1
158150,70.5,0,-0.000200000000000102,4.00000000000205e-06,0,-1
158750,70.5,0,-0.000200000000000102,5.6844719903415e-18,0,-1
158800,70.49,0,-0.000199999999999818,-4.00000000000773e-06,0,-1
158850,70.48,0,-0.000400000000000205,5.6844719903415e-18,0,-1
158900,70.46,0,-0.00039999999999992,-4.00000000000205e-06,0,-1
158950,70.44,0,-0.000600000000000023,0,0,-1
159000,70.41,0,-0.000600000000000023,-3.99999999999636e-06,0,-1
159050,70.38,0,-0.000799999999999841,-4.00000000000205e-06,0,-1
159100,70.34,0,-0.000999999999999943,-5.68121938382404e-18,0,-1
159150,70.29,0,-0.00100000000000023,-3.99999999999068e-06,0,-1
159200,70.24,0,-0.00119999999999976,-5.68555619251399e-18,0,-1
159250,70.18,0,-0.00120000000000005,-4.00000000000205e-06,0,-1
159300,70.12,0,-0.00140000000000015,-3.99999999999636e-06,0,-1
159350,70.05,0,-0.00159999999999997,4.00000000000204e-06,0,-1
159400,69.97,0,-0.00139999999999986,-8.00000000000409e-06,0,-1
159450,69.9,0,-0.00180000000000007,4.00000000000205e-06,0,-1
159500,69.81,0,-0.00159999999999997,-4.00000000000205e-06,0,-1
159550,69.73,0,-0.00180000000000007,-3.99999999999636e-06,0,-1
159600,69.64,0,-0.00199999999999989,-5.68121938382404e-18,0,-1
159650,69.54,0,-0.00200000000000017,5.68121938382404e-18,0,-1
159700,69.44,0,-0.00199999999999989,-5.68121938382404e-18,0,-1
159750,69.34,0,-0.00200000000000017,-3.99999999999636e-06,0,-1
159800,69.24,0,-0.00219999999999999,0,0,-1
159850,69.13,0,-0.00219999999999999,0,0,-1
159900,69.02,0,-0.00219999999999999,-3.99999999999637e-06,0,-1
159950,68.91,0,-0.00239999999999981,-5.68121938382404e-18,0,-1
160000,68.79,0,-0.00240000000000009,0,0,-1
160050,68.67,0,-0.00240000000000009,-3.99999999999637e-06,0,-1
160100,68.55,0,-0.00259999999999991,3.99999999999637e-06,0,-1
160150,68.42,0,-0.00240000000000009,-3.99999999999637e-06,0,-1
160200,68.3,0,-0.00259999999999991,0,0,-1
160250,68.17,0,-0.00259999999999991,-5.68121938382404e-18,0,-1
160300,68.04,0,-0.00260000000000019,5.68121938382404e-18,0,-1
160350,67.91,0,-0.00259999999999991,-4.00000000000204e-06,0,-1
160400,67.78,0,-0.00280000000000001,4.00000000000204e-06,0,-1
160450,67.64,0,-0.00259999999999991,-4.00000000000204e-06,0,-1
160500,67.51,0,-0.00280000000000001,3.99999999999636e-06,0,-1
160550,67.37,0,-0.00260000000000019,-3.99999999999636e-06,0,-1
160600,67.24,0,-0.00280000000000001,0,0,-1
160650,67.1,0,-0.00280000000000001,0,0,-1
160700,66.96,0,-0.00280000000000001,5.68121938382404e-18,0,-1
160750,66.82,0,-0.00279999999999973,-4.00000000000773e-06,0,-1
160800,66.68,0,-0.00300000000000011,4.00000000000205e-06,0,-1
160850,66.53,0,-0.00280000000000001,0,0,-1
160900,66.39,0,-0.00280000000000001,-4.00000000000205e-06,0,-1
160950,66.25,0,-0.00300000000000011,5.68121938382404e-18,0,-1
161000,66.1,0,-0.00299999999999983,-5.68121938382404e-18,0,-1
161050,65.95,0,-0.00300000000000011,5.68121938382404e-18,0,-1
161100,65.8,0,-0.00299999999999983,-5.68121938382404e-18,0,-1
161150,65.65,0,-0.00300000000000011,0,0,-1
161200,65.5,0,-0.00300000000000011,-3.99999999999636e-06,0,-1
161250,65.35,0,-0.00319999999999993,4.00000000000204e-06,0,-1
161300,65.19,0,-0.00299999999999983,-4.00000000000773e-06,0,-1
161350,65.04,0,-0.00320000000000022,4.00000000000773e-06,0,-1
161400,64.88,0,-0.00299999999999983,-4.00000000000773e-06,0,-1
161450,64.73,0,-0.00320000000000022,4.00000000000773e-06,0,-1
161500,64.57,0,-0.00299999999999983,-4.00000000000204e-06,0,-1
161550,64.42,0,-0.00319999999999993,-5.68989300120393e-18,0,-1
161600,64.26,0,-0.00320000000000022,5.68989300120393e-18,0,-1
161650,64.1,0,-0.00319999999999993,3.9999999999992e-06,0,-1
161700,63.94,0,-0.00299999999999997,-3.9999999999992e-06,0,-1
161750,63.79,0,-0.00319999999999993,-2.84494650060196e-18,0,-1
161800,63.63,0,-0.00320000000000007,2.84494650060196e-18,0,-1
161850,63.47,0,-0.00319999999999993,-2.84494650060196e-18,0,-1
161900,63.31,0,-0.00320000000000007,2.84494650060196e-18,0,-1
161950,63.15,0,-0.00319999999999993,-2.84494650060196e-18,0,-1
162000,62.99,0,-0.00320000000000007,-3.9999999999992e-06,0,-1
162050,62.83,0,-0.00340000000000003,4.00000000000205e-06,0,-1
162100,62.66,0,-0.00319999999999993,0,0,-1
162150,62.5,0,-0.00319999999999993,-2.84494650060196e-18,1.99999999999978e-06,-1
162200,62.34,9.9999999999989e-05,-0.00320000000000007,4.00000000000205e-06,1.99999999999978e-06,-1
162250,62.18,0.000199999999999978,-0.00299999999999997,-4.00000000000205e-06,1.99999999999978e-06,-1
162300,62.03,0.000299999999999967,-0.00320000000000007,8.00000000000125e-06,3.99999999999956e-06,-1
162350,61.87,0.000499999999999945,-0.00280000000000001,2.83627288322208e-18,6.00000000000156e-06,-1
162400,61.73,0.000800000000000023,-0.00279999999999987,3.99999999999637e-06,7.99999999999914e-06,-1
162450,61.59,0.00119999999999998,-0.00260000000000005,4.00000000000204e-06,1.0000000000001e-05,-1
162500,61.46,0.00170000000000003,-0.00239999999999995,-2.83627288322208e-18,1.59999999999984e-05,-1
162550,61.34,0.00249999999999995,-0.00240000000000009,8.00000000000125e-06,1.60000000000004e-05,-1
162600,61.22,0.00329999999999997,-0.00200000000000003,2.83627288322208e-18,2e-05,-1
162650,61.12,0.00429999999999997,-0.00199999999999989,-2.83627288322208e-18,2.39999999999996e-05,-1
162700,61.02,0.00549999999999995,-0.00200000000000003,8.00000000000125e-06,2.80000000000014e-05,-1
162750,60.92,0.00690000000000002,-0.00159999999999997,-4.00000000000205e-06,2.99999999999988e-05,-1
162800,60.84,0.00839999999999996,-0.00180000000000007,8.00000000000125e-06,3.40000000000008e-05,-1
162850,60.75,0.0101,-0.00140000000000001,-3.9999999999992e-06,3.6e-05,-1
162900,60.68,0.0119,-0.00159999999999997,3.9999999999992e-06,4e-05,-1
162950,60.6,0.0139,-0.00140000000000001,0,4.4e-05,-1
163000,60.53,0.0161,-0.00140000000000001,3.9999999999992e-06,4.6e-05,-1
163050,60.46,0.0184,-0.00120000000000005,-3.9999999999992e-06,4.8e-05,-1
163100,60.4,0.0208,-0.00140000000000001,4.00000000000204e-06,5.2e-05,-1
163150,60.33,0.0234,-0.0011999999999999,-2.84060969191202e-18,5.4e-05,-1
163200,60.27,0.0261,-0.00120000000000005,0,5.8e-05,-1
163250,60.21,0.029,-0.00120000000000005,2.84060969191202e-18,6e-05,-1
163300,60.15,0.032,-0.0011999999999999,3.99999999999636e-06,6.2e-05,-1
163350,60.09,0.0351,-0.00100000000000009,-3.9999999999992e-06,6.6e-05,-1
163400,60.04,0.0384,-0.00120000000000005,2.84060969191202e-18,7.0000000000002e-05,-1
163450,59.98,0.0419000000000001,-0.0011999999999999,3.99999999999636e-06,7.1999999999998e-05,-1
163500,59.92,0.0455,-0.00100000000000009,2.84060969191202e-18,7.4e-05,-1
163550,59.87,0.0492,-0.000999999999999943,-4.00000000000204e-06,7.8e-05,-1
163600,59.82,0.0531,-0.00120000000000005,4.00000000000204e-06,8.2e-05,-1
163650,59.76,0.0572,-0.000999999999999943,-4.00000000000204e-06,8.4e-05,-1
163700,59.71,0.0614,-0.00120000000000005,4.00000000000204e-06,8.79999999999999e-05,-1
163750,59.65,0.0658,-0.000999999999999943,-4.00000000000204e-06,9.00000000000001e-05,-1
163800,59.6,0.0703,-0.00120000000000005,4.00000000000204e-06,9.5999999999998e-05,-1
